ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,holiday,holiday_lower,holiday_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,season_0.0,season_0.0_lower,season_0.0_upper,season_1.0,season_1.0_lower,season_1.0_upper,season_2.0,season_2.0_lower,season_2.0_upper,season_3.0,season_3.0_lower,season_3.0_upper,t1,t1_lower,t1_upper,t2,t2_lower,t2_upper,weekend,weekend_lower,weekend_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2015-04-22,3724.3522392102095,3701.2168636168603,4903.99460278602,3724.3522392102095,3724.3522392102095,-0.02927906341973123,-0.02927906341973123,-0.02927906341973123,0.0,0.0,0.0,0.15317628472215275,0.15317628472215275,0.15317628472215275,-0.027147340363761444,-0.027147340363761444,-0.027147340363761444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03547148303293368,-0.03547148303293368,-0.03547148303293368,0.00619241961320245,0.00619241961320245,0.00619241961320245,0.0,0.0,0.0,0.08444922032011085,0.08444922032011085,0.08444922032011085,0.12515346818553458,0.12515346818553458,0.12515346818553458,0.0,0.0,0.0,4294.834678209059
2015-04-23,3724.544529680981,3760.204014798723,4976.6758991063725,3724.544529680981,3724.544529680981,-0.012433954016882435,-0.012433954016882435,-0.012433954016882435,0.0,0.0,0.0,0.17039944364180182,0.17039944364180182,0.17039944364180182,-0.04402129234714418,-0.04402129234714418,-0.04402129234714418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012433954016882435,-0.012433954016882435,-0.012433954016882435,0.0,0.0,0.0,0.0,0.0,0.0,0.08063802999998437,0.08063802999998437,0.08063802999998437,0.14621666000584405,0.14621666000584405,0.14621666000584405,0.0,0.0,0.0,4359.204845357736
2015-04-24,3724.7368201517525,3582.82227121866,4801.565288638254,3724.7368201517525,3724.7368201517525,0.038101374191663956,0.038101374191663956,0.038101374191663956,0.0,0.0,0.0,0.12089575354357339,0.12089575354357339,0.12089575354357339,-0.057163110225598814,-0.057163110225598814,-0.057163110225598814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056678633031271304,0.056678633031271304,0.056678633031271304,-0.018577258839607348,-0.018577258839607348,-0.018577258839607348,0.0,0.0,0.0,-0.020841136045548464,-0.020841136045548464,-0.020841136045548464,0.16079862562305672,0.16079862562305672,0.16079862562305672,0.0,0.0,0.0,4175.041684775491
2015-04-25,3724.929110622524,2215.6232737060773,3354.669824562165,3724.929110622524,3724.929110622524,0.046523928893088345,0.046523928893088345,0.046523928893088345,0.0,0.0,0.0,-0.25828551479310474,-0.25828551479310474,-0.25828551479310474,-0.06677426265768716,-0.06677426265768716,-0.06677426265768716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06819739753929692,0.06819739753929692,0.06819739753929692,-0.021673468646208574,-0.021673468646208574,-0.021673468646208574,-0.26144663826042236,-0.26144663826042236,-0.26144663826042236,-0.14555181645124246,-0.14555181645124246,-0.14555181645124246,0.16896327368315878,0.16896327368315878,0.16896327368315878,0.0,0.0,0.0,2762.833877717564
2015-04-26,3725.121401093296,1830.0880334406852,2998.643910797346,3725.121401093296,3725.121401093296,-0.06296928222542883,-0.06296928222542883,-0.06296928222542883,0.0,0.0,0.0,-0.3526717805568692,-0.3526717805568692,-0.3526717805568692,-0.07295404821636922,-0.07295404821636922,-0.07295404821636922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08154654106503617,-0.08154654106503617,-0.08154654106503617,0.018577258839607348,0.018577258839607348,0.018577258839607348,-0.2469729175372857,-0.2469729175372857,-0.2469729175372857,-0.14072735249790325,-0.14072735249790325,-0.14072735249790325,0.17095181992011782,0.17095181992011782,0.17095181992011782,0.0,0.0,0.0,2411.376203779224
2015-04-27,3725.313691564068,3413.9360922591754,4623.996575990662,3725.313691564068,3725.313691564068,-0.054546727524004426,-0.054546727524004426,-0.054546727524004426,0.0,0.0,0.0,0.08107714666033733,0.08107714666033733,0.08107714666033733,-0.07568617363635637,-0.07568617363635637,-0.07568617363635637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07002777655701055,-0.07002777655701055,-0.07002777655701055,0.015481049033006124,0.015481049033006124,0.015481049033006124,0.0,0.0,0.0,0.04413991403325008,0.04413991403325008,0.04413991403325008,0.167170133787448,0.167170133787448,0.167170133787448,0.0,0.0,0.0,4027.3514960907705
2015-04-28,3725.5059820348392,3690.6794636096342,4892.540554847946,3725.5059820348392,3725.5059820348392,-0.02927906341973123,-0.02927906341973123,-0.02927906341973123,0.0,0.0,0.0,0.1519299717166548,0.1519299717166548,0.1519299717166548,-0.07485576927984601,-0.07485576927984601,-0.07485576927984601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03547148303293368,-0.03547148303293368,-0.03547148303293368,0.00619241961320245,0.00619241961320245,0.00619241961320245,0.0,0.0,0.0,0.09789314064154879,0.09789314064154879,0.09789314064154879,0.15817166377468325,0.15817166377468325,0.15817166377468325,0.0,0.0,0.0,4291.52200051562
2015-04-29,3725.698272505611,3540.229286384097,4741.793800824808,3725.698272505611,3725.698272505611,-0.04612417282258004,-0.04612417282258004,-0.04612417282258004,0.0,0.0,0.0,0.11266760681781636,0.11266760681781636,0.11266760681781636,-0.07029392635617351,-0.07029392635617351,-0.07029392635617351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05850901204898493,-0.05850901204898493,-0.05850901204898493,0.0123848392264049,0.0123848392264049,0.0123848392264049,0.0,0.0,0.0,0.08444922032008341,0.08444922032008341,0.08444922032008341,0.1446364856764865,0.1446364856764865,0.1446364856764865,0.0,0.0,0.0,4145.46378059409
2015-04-30,3725.8905629763826,3660.596138759088,4866.260164280884,3725.8905629763826,3725.8905629763826,-0.004011399315458038,-0.004011399315458038,-0.004011399315458038,0.0,0.0,0.0,0.1421308135712586,0.1421308135712586,0.1421308135712586,-0.061842939328475746,-0.061842939328475746,-0.061842939328475746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009151895088568125,-0.0009151895088568125,-0.0009151895088568125,-0.003096209806601225,-0.003096209806601225,-0.003096209806601225,0.0,0.0,0.0,0.0806380300000904,0.0806380300000904,0.0806380300000904,0.12734712221510197,0.12734712221510197,0.12734712221510197,0.0,0.0,0.0,4255.454419969691
2015-05-01,3726.0828534471543,3011.99910035041,4196.802005290182,3726.0828534471543,3726.0828534471543,-0.06296928222542883,-0.06296928222542883,-0.06296928222542883,0.0,0.0,0.0,-0.02608094668856349,-0.02608094668856349,-0.02608094668856349,-0.0494323960930189,-0.0494323960930189,-0.0494323960930189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08154654106503617,-0.08154654106503617,-0.08154654106503617,0.018577258839607348,0.018577258839607348,0.018577258839607348,0.0,0.0,0.0,-0.020841136045670252,-0.020841136045670252,-0.020841136045670252,0.10716186767555447,0.10716186767555447,0.10716186767555447,0.0,0.0,0.0,3628.9030851892285
2015-05-02,3726.275144054498,1681.1737589181216,2866.700220020008,3726.275144054498,3726.275144054498,-0.03770161812115563,-0.03770161812115563,-0.03770161812115563,0.0,0.0,0.0,-0.3928681306966873,-0.3928681306966873,-0.3928681306966873,-0.033154473164935055,-0.033154473164935055,-0.033154473164935055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046990247540959304,-0.046990247540959304,-0.046990247540959304,0.009288629419803674,0.009288629419803674,0.009288629419803674,-0.26144663826023595,-0.26144663826023595,-0.26144663826023595,-0.14555181645132453,-0.14555181645132453,-0.14555181645132453,0.08498641530096387,0.08498641530096387,0.08498641530096387,0.0,0.0,0.0,2262.3403937482785
2015-05-03,3726.467434661842,2115.848071324831,3282.8293605596145,3726.467434661842,3726.467434661842,0.06336903829593715,0.06336903829593715,0.06336903829593715,0.0,0.0,0.0,-0.27591311206282143,-0.27591311206282143,-0.27591311206282143,-0.013326506718408272,-0.013326506718408272,-0.013326506718408272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09123492655534818,0.09123492655534818,0.09123492655534818,-0.027865888259411026,-0.027865888259411026,-0.027865888259411026,-0.2469729175374391,-0.2469729175374391,-0.2469729175374391,-0.1407273524978148,-0.1407273524978148,-0.1407273524978148,0.06174462639490355,0.06174462639490355,0.06174462639490355,0.0,0.0,0.0,2698.2862077635345
2015-05-04,3726.6597252691863,1955.0411352765984,3128.1754338783853,3726.6597252691863,3726.6597252691863,0.038101374191663956,0.038101374191663956,0.038101374191663956,-0.44979737382430535,-0.44979737382430535,-0.44979737382430535,-0.31973697167906523,-0.31973697167906523,-0.31973697167906523,0.009469816574032727,0.009469816574032727,0.009469816574032727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056678633031271304,0.056678633031271304,0.056678633031271304,-0.018577258839607348,-0.018577258839607348,-0.018577258839607348,0.0,0.0,0.0,0.04413991403334539,0.04413991403334539,0.04413991403334539,0.03834929734619802,0.03834929734619802,0.03834929734619802,0.0,0.0,0.0,2535.1088302332796
2015-05-05,3726.8520158765305,3711.866157761021,4906.693106963033,3726.8520158765305,3726.8520158765305,0.004411155385966361,0.004411155385966361,0.004411155385966361,0.0,0.0,0.0,0.152358673891207,0.152358673891207,0.152358673891207,0.03438060413585675,0.03438060413585675,0.03438060413585675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010603574999168811,0.010603574999168811,0.010603574999168811,-0.00619241961320245,-0.00619241961320245,-0.00619241961320245,0.0,0.0,0.0,0.09789314064149655,0.09789314064149655,0.09789314064149655,0.015673773727887336,0.015673773727887336,0.015673773727887336,0.0,0.0,0.0,4294.67024680425
2015-05-06,3727.044306483874,3565.5178520005243,4787.809365240649,3727.044306483874,3727.044306483874,-0.020856508718306833,-0.020856508718306833,-0.020856508718306833,0.0,0.0,0.0,0.11842531553576244,0.11842531553576244,0.11842531553576244,0.06030737437888777,0.06030737437888777,0.06030737437888777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02395271852490806,-0.02395271852490806,-0.02395271852490806,0.003096209806601225,0.003096209806601225,0.003096209806601225,0.0,0.0,0.0,0.0844492203201615,0.0844492203201615,0.0844492203201615,-0.005474770444980015,-0.005474770444980015,-0.005474770444980015,0.0,0.0,0.0,4168.4207044949935
2015-05-07,3727.2365970912183,3713.3083785353006,4951.027383572682,3727.2365970912183,3727.2365970912183,0.02125626478881516,0.02125626478881516,0.02125626478881516,0.0,0.0,0.0,0.1634844704100364,0.1634844704100364,0.1634844704100364,0.08596979995280576,0.08596979995280576,0.08596979995280576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364110401522006,0.03364110401522006,0.03364110401522006,-0.0123848392264049,-0.0123848392264049,-0.0123848392264049,0.0,0.0,0.0,0.08063803000008744,0.08063803000008744,0.08063803000008744,-0.024379624331672012,-0.024379624331672012,-0.024379624331672012,0.0,0.0,0.0,4336.581898259583
2015-05-08,3727.4288876985624,3410.5105533647056,4635.367139671845,3727.4288876985624,3727.4288876985624,0.02125626478881516,0.02125626478881516,0.02125626478881516,0.0,0.0,0.0,0.0699780415230983,0.0699780415230983,0.0699780415230983,0.10999862709137141,0.10999862709137141,0.10999862709137141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03364110401522006,0.03364110401522006,0.03364110401522006,-0.0123848392264049,-0.0123848392264049,-0.0123848392264049,0.0,0.0,0.0,-0.020841136045792005,-0.020841136045792005,-0.020841136045792005,-0.04043571431129628,-0.04043571431129628,-0.04043571431129628,0.0,0.0,0.0,3988.2670611763288
2015-05-09,3727.621178305906,2110.709600163525,3248.2755280790743,3727.621178305906,3727.621178305906,0.046523928893088345,0.046523928893088345,0.046523928893088345,0.0,0.0,0.0,-0.2825919293043233,-0.2825919293043233,-0.2825919293043233,0.13104966323947234,0.13104966323947234,0.13104966323947234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06819739753929692,0.06819739753929692,0.06819739753929692,-0.021673468646208574,-0.021673468646208574,-0.021673468646208574,-0.26144663826047826,-0.26144663826047826,-0.26144663826047826,-0.14555181645136347,-0.14555181645136347,-0.14555181645136347,-0.05316706672504232,-0.05316706672504232,-0.05316706672504232,0.0,0.0,0.0,2674.2255178127853
2015-05-10,3727.8134689132503,2207.0902447854237,3420.117706591307,3727.8134689132503,3727.8134689132503,0.046523928893088345,0.046523928893088345,0.046523928893088345,0.0,0.0,0.0,-0.2554898781650563,-0.2554898781650563,-0.2554898781650563,0.14792653970642147,0.14792653970642147,0.14792653970642147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06819739753929692,0.06819739753929692,0.06819739753929692,-0.021673468646208574,-0.021673468646208574,-0.021673468646208574,-0.24697291753663084,-0.24697291753663084,-0.24697291753663084,-0.14072735249771218,-0.14072735249771218,-0.14072735249771218,-0.06224007673022314,-0.06224007673022314,-0.06224007673022314,0.0,0.0,0.0,2775.3948599185483
2015-05-11,3728.0057595205944,4032.17074418601,5240.974153586423,3728.0057595205944,3728.0057595205944,0.10548181180305916,0.10548181180305916,0.10548181180305916,0.0,0.0,0.0,0.24184766202845676,0.24184766202845676,0.24184766202845676,0.1596981612330099,0.1596981612330099,0.1596981612330099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1488287490954763,0.1488287490954763,0.1488287490954763,-0.04334693729241715,-0.04334693729241715,-0.04334693729241715,0.0,0.0,0.0,0.04413991403319581,0.04413991403319581,0.04413991403319581,-0.06747222504080819,-0.06747222504080819,-0.06747222504080819,0.0,0.0,0.0,4629.615236489271
2015-05-12,3728.1980501279386,4040.5265031707363,5195.045519420124,3728.1980501279386,3728.1980501279386,0.038101374191663956,0.038101374191663956,0.038101374191663956,0.0,0.0,0.0,0.23295510622182414,0.23295510622182414,0.23295510622182414,0.16579660972280946,0.16579660972280946,0.16579660972280946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056678633031271304,0.056678633031271304,0.056678633031271304,-0.018577258839607348,-0.018577258839607348,-0.018577258839607348,0.0,0.0,0.0,0.09789314064151129,0.09789314064151129,0.09789314064151129,-0.06883601833416059,-0.06883601833416059,-0.06883601833416059,0.0,0.0,0.0,4596.700822911491
2015-05-13,3728.3903407352823,4029.8672752355706,5211.384481015831,3728.3903407352823,3728.3903407352823,0.054946483594512756,0.054946483594512756,0.054946483594512756,0.0,0.0,0.0,0.23902047702767568,0.23902047702767568,0.23902047702767568,0.16608284202123957,0.16608284202123957,0.16608284202123957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07971616204732256,0.07971616204732256,0.07971616204732256,-0.0247696784528098,-0.0247696784528098,-0.0247696784528098,0.0,0.0,0.0,0.08444922032021432,0.08444922032021432,0.08444922032021432,-0.06645806890829098,-0.06645806890829098,-0.06645806890829098,0.0,0.0,0.0,4619.551978523207
2015-05-14,3728.5826313426264,3517.1121255737476,4670.875324008589,3728.5826313426264,3728.5826313426264,-0.07981439162827764,-0.07981439162827764,-0.07981439162827764,0.0,0.0,0.0,0.10108094233827908,0.10108094233827908,0.10108094233827908,0.16087067476036596,0.16087067476036596,0.16087067476036596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10458407008108743,-0.10458407008108743,-0.10458407008108743,0.0247696784528098,0.0247696784528098,0.0247696784528098,0.0,0.0,0.0,0.08063803000001052,0.08063803000001052,0.08063803000001052,-0.060613370793819815,-0.060613370793819815,-0.060613370793819815,0.0,0.0,0.0,4105.47127730488
2015-05-15,3728.7749219499706,3444.9302849221335,4643.167037349373,3728.7749219499706,3728.7749219499706,0.004411155385966361,0.004411155385966361,0.004411155385966361,0.0,0.0,0.0,0.08275900547241984,0.08275900547241984,0.08275900547241984,0.1509039550541696,0.1509039550541696,0.1509039550541696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010603574999168811,0.010603574999168811,0.010603574999168811,-0.00619241961320245,-0.00619241961320245,-0.00619241961320245,0.0,0.0,0.0,-0.02084113604591379,-0.02084113604591379,-0.02084113604591379,-0.05171496892180233,-0.05171496892180233,-0.05171496892180233,0.0,0.0,0.0,4037.36462612105
2015-05-16,3728.9672125573143,2101.537303489676,3329.578456827725,3728.9672125573143,3728.9672125573143,0.038101374191663956,0.038101374191663956,0.038101374191663956,0.0,0.0,0.0,-0.2719094409445426,-0.2719094409445426,-0.2719094409445426,0.13728699075395423,0.13728699075395423,0.13728699075395423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056678633031271304,0.056678633031271304,0.056678633031271304,-0.018577258839607348,-0.018577258839607348,-0.018577258839607348,-0.26144663826072845,-0.26144663826072845,-0.26144663826072845,-0.14555181645126541,-0.14555181645126541,-0.14555181645126541,-0.040299351178166964,-0.040299351178166964,-0.040299351178166964,0.0,0.0,0.0,2715.0258224903255
2015-05-17,3729.1595031646584,2100.5228939777553,3331.9286154266756,3729.1595031646584,3729.1595031646584,0.029678819490239566,0.029678819490239566,0.029678819490239566,0.0,0.0,0.0,-0.26365579374093795,-0.26365579374093795,-0.26365579374093795,0.12137367325997286,0.12137367325997286,0.12137367325997286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04515986852324569,0.04515986852324569,0.04515986852324569,-0.015481049033006124,-0.015481049033006124,-0.015481049033006124,-0.24697291753806142,-0.24697291753806142,-0.24697291753806142,-0.14072735249815693,-0.14072735249815693,-0.14072735249815693,-0.027008016454931977,-0.027008016454931977,-0.027008016454931977,0.0,0.0,0.0,2745.9449943712184
2015-05-18,3729.3517937720026,3610.9359228210233,4790.144221427444,3729.3517937720026,3729.3517937720026,-0.004011399315458038,-0.004011399315458038,-0.004011399315458038,0.0,0.0,0.0,0.13218838336630484,0.13218838336630484,0.13218838336630484,0.10462565032431431,0.10462565032431431,0.10462565032431431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009151895088568125,-0.0009151895088568125,-0.0009151895088568125,-0.003096209806601225,-0.003096209806601225,-0.003096209806601225,0.0,0.0,0.0,0.044139914033291115,0.044139914033291115,0.044139914033291115,-0.012565781675842533,-0.012565781675842533,-0.012565781675842533,0.0,0.0,0.0,4222.328778394953
2015-05-19,3729.5440843793463,3775.8193210407253,4981.829446919976,3729.5440843793463,3729.5440843793463,-0.020856508718306833,-0.020856508718306833,-0.020856508718306833,0.0,0.0,0.0,0.16773396183848774,0.16773396183848774,0.16773396183848774,0.0884538140459733,0.0884538140459733,0.0884538140459733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02395271852490806,-0.02395271852490806,-0.02395271852490806,0.003096209806601225,0.003096209806601225,0.003096209806601225,0.0,0.0,0.0,0.09789314064152606,0.09789314064152606,0.09789314064152606,0.0022435158692952276,0.0022435158692952276,0.0022435158692952276,0.0,0.0,0.0,4355.115289503589
2015-05-20,3729.7363749866904,3749.9460242973596,4918.271493540581,3729.7363749866904,3729.7363749866904,-0.012433954016882435,-0.012433954016882435,-0.012433954016882435,0.0,0.0,0.0,0.16267824084662003,0.16267824084662003,0.16267824084662003,0.0740597842377529,0.0740597842377529,0.0740597842377529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012433954016882435,-0.012433954016882435,-0.012433954016882435,0.0,0.0,0.0,0.0,0.0,0.0,0.08444922032010659,0.08444922032010659,0.08444922032010659,0.01660319030564296,0.01660319030564296,0.01660319030564296,0.0,0.0,0.0,4336.483327291175
2015-05-21,3729.9286655940346,4104.30101513566,5277.45013174406,3729.9286655940346,3729.9286655940346,0.07179159299736156,0.07179159299736156,0.07179159299736156,0.0,0.0,0.0,0.24441526845589645,0.24441526845589645,0.24441526845589645,0.0622946760309026,0.0622946760309026,0.0622946760309026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027536910633738,0.1027536910633738,0.1027536910633738,-0.030962098066012248,-0.030962098066012248,-0.030962098066012248,0.0,0.0,0.0,0.08063803000013604,0.08063803000013604,0.08063803000013604,0.029690969427496244,0.029690969427496244,0.029690969427496244,0.0,0.0,0.0,4641.580181716544
2015-05-22,3730.1209562013787,3628.821720017733,4859.785147334436,3730.1209562013787,3730.1209562013787,0.06336903829593715,0.06336903829593715,0.06336903829593715,0.0,0.0,0.0,0.13678556631857205,0.13678556631857205,0.13678556631857205,0.05355113071762985,0.05355113071762985,0.05355113071762985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09123492655534818,0.09123492655534818,0.09123492655534818,-0.027865888259411026,-0.027865888259411026,-0.027865888259411026,0.0,0.0,0.0,-0.02084113604568044,-0.02084113604568044,-0.02084113604568044,0.0407065333506855,0.0407065333506855,0.0407065333506855,0.0,0.0,0.0,4240.3476636321575
2015-05-23,3730.3132468087224,2081.3365364655087,3290.9109814676135,3730.3132468087224,3730.3132468087224,0.029678819490239566,0.029678819490239566,0.029678819490239566,0.0,0.0,0.0,-0.2807196614867815,-0.2807196614867815,-0.2807196614867815,0.04770146523986055,0.04770146523986055,0.04770146523986055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04515986852324569,0.04515986852324569,0.04515986852324569,-0.015481049033006124,-0.015481049033006124,-0.015481049033006124,-0.2614466382607564,-0.2614466382607564,-0.2614466382607564,-0.1455518164513259,-0.1455518164513259,-0.1455518164513259,0.048898508495200735,0.048898508495200735,0.048898508495200735,0.0,0.0,0.0,2683.140974924921
2015-05-24,3730.5055374160665,2318.924695838762,3552.916226178732,3730.5055374160665,3730.5055374160665,0.07179159299736156,0.07179159299736156,0.07179159299736156,0.0,0.0,0.0,-0.21822839339615405,-0.21822839339615405,-0.21822839339615405,0.044090171221071735,0.044090171221071735,0.044090171221071735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027536910633738,0.1027536910633738,0.1027536910633738,-0.030962098066012248,-0.030962098066012248,-0.030962098066012248,-0.24697291753798917,-0.24697291753798917,-0.24697291753798917,-0.14072735249805432,-0.14072735249805432,-0.14072735249805432,0.053590112421456115,0.053590112421456115,0.053590112421456115,0.0,0.0,0.0,2916.403307430302
2015-05-25,3730.6978284325332,2192.502726921443,3441.967342474082,3730.6978284325332,3730.6978284325332,0.004411155385966361,0.004411155385966361,0.004411155385966361,-0.38895136095717164,-0.38895136095717164,-0.38895136095717164,-0.2446142501602393,-0.2446142501602393,-0.2446142501602393,0.041583356688164694,0.041583356688164694,0.041583356688164694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010603574999168811,0.010603574999168811,0.010603574999168811,-0.00619241961320245,-0.00619241961320245,-0.00619241961320245,0.0,0.0,0.0,0.04413991403343352,0.04413991403343352,0.04413991403343352,0.054202684689367786,0.054202684689367786,0.054202684689367786,0.0,0.0,0.0,2818.115976556076
2015-05-26,3730.890119449,3985.2196121990423,5193.518183548719,3730.890119449,3730.890119449,0.046523928893088345,0.046523928893088345,0.046523928893088345,0.0,0.0,0.0,0.2333651516157047,0.2333651516157047,0.2333651516157047,0.03867168164912878,0.03867168164912878,0.03867168164912878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06819739753929692,0.06819739753929692,0.06819739753929692,-0.021673468646208574,-0.021673468646208574,-0.021673468646208574,0.0,0.0,0.0,0.09789314064154082,0.09789314064154082,0.09789314064154082,0.050276400431946755,0.050276400431946755,0.050276400431946755,0.0,0.0,0.0,4601.54985783575
2015-05-27,3731.0824104654666,4072.63492628515,5277.73875644042,3731.0824104654666,3731.0824104654666,0.08021414769878596,0.08021414769878596,0.08021414769878596,0.0,0.0,0.0,0.23976846788716127,0.23976846788716127,0.23976846788716127,0.03361755493372471,0.03361755493372471,0.03361755493372471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11427245557139944,0.11427245557139944,0.11427245557139944,-0.03405830787261347,-0.03405830787261347,-0.03405830787261347,0.0,0.0,0.0,0.0844492203201847,0.0844492203201847,0.0844492203201847,0.04148754493446588,0.04148754493446588,0.04148754493446588,0.0,0.0,0.0,4625.678323583508
2015-05-28,3731.274701481934,3729.7066231151016,4930.263781317419,3731.274701481934,3731.274701481934,0.029678819490239566,0.029678819490239566,0.029678819490239566,0.0,0.0,0.0,0.1626111518087534,0.1626111518087534,0.1626111518087534,0.024632475491596403,0.024632475491596403,0.024632475491596403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04515986852324569,0.04515986852324569,0.04515986852324569,-0.015481049033006124,-0.015481049033006124,-0.015481049033006124,0.0,0.0,0.0,0.08063803000005912,0.08063803000005912,0.08063803000005912,0.027661826826858305,0.027661826826858305,0.027661826826858305,0.0,0.0,0.0,4338.021578404773
2015-05-29,3731.4669924984,3006.053329964497,4251.4727749497,3731.4669924984,3731.4669924984,-0.02927906341973123,-0.02927906341973123,-0.02927906341973123,0.0,0.0,0.0,-0.03126991359427131,-0.03126991359427131,-0.03126991359427131,0.01006696420552939,0.01006696420552939,0.01006696420552939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03547148303293368,-0.03547148303293368,-0.03547148303293368,0.00619241961320245,0.00619241961320245,0.00619241961320245,0.0,0.0,0.0,-0.02084113604580222,-0.02084113604580222,-0.02084113604580222,0.008783321665732757,0.008783321665732757,0.008783321665732757,0.0,0.0,0.0,3614.7843420630998
2015-05-30,3731.6592835148667,1634.6983293235683,2822.020751619517,3731.6592835148667,3731.6592835148667,0.029678819490239566,0.029678819490239566,0.029678819490239566,0.0,0.0,0.0,-0.4037269383084371,-0.4037269383084371,-0.4037269383084371,-0.011406066523600822,-0.011406066523600822,-0.011406066523600822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04515986852324569,0.04515986852324569,0.04515986852324569,-0.015481049033006124,-0.015481049033006124,-0.015481049033006124,-0.2614466382607844,-0.2614466382607844,-0.2614466382607844,-0.14555181645138643,-0.14555181645138643,-0.14555181645138643,-0.01500123656290503,-0.01500123656290503,-0.01500123656290503,0.0,0.0,0.0,2225.0879061711535
2015-05-31,3731.851574531334,1400.643484151802,2587.4256936089614,3731.851574531334,3731.851574531334,0.004411155385966361,0.004411155385966361,0.004411155385966361,0.0,0.0,0.0,-0.4673053080448017,-0.4673053080448017,-0.4673053080448017,-0.040633228642594214,-0.040633228642594214,-0.040633228642594214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010603574999168811,0.010603574999168811,0.010603574999168811,-0.00619241961320245,-0.00619241961320245,-0.00619241961320245,-0.24697291753718095,-0.24697291753718095,-0.24697291753718095,-0.14072735249795174,-0.14072735249795174,-0.14072735249795174,-0.04338296475304115,-0.04338296475304115,-0.04338296475304115,0.0,0.0,0.0,1987.9375249174905
2015-06-01,3732.0438655478,3071.9174442845865,4313.374043589675,3732.0438655478,3732.0438655478,-0.012433954016882435,-0.012433954016882435,-0.012433954016882435,0.0,0.0,0.0,-0.015572797434578668,-0.015572797434578668,-0.015572797434578668,0.0,0.0,0.0,0.028617394170869503,0.028617394170869503,0.028617394170869503,0.0,0.0,0.0,0.0,0.0,0.0,-0.012433954016882435,-0.012433954016882435,-0.012433954016882435,0.0,0.0,0.0,0.0,0.0,0.0,0.044139914033189766,0.044139914033189766,0.044139914033189766,-0.0758961516217555,-0.0758961516217555,-0.0758961516217555,0.0,0.0,0.0,3673.9255024126624
